,Rank,Team,Change,Prior,Date,Division
8,9,Madison Heist,-,9,2017-09-28,CLUB_WOMEN
9,10,San Francisco Nightlock,-,10,2017-09-28,CLUB_WOMEN
10,11,Texas Showdown,-,11,2017-09-28,CLUB_WOMEN
11,12,Boston Siege,-,12,2017-09-28,CLUB_WOMEN
12,13,Columbus Rival,-,13,2017-09-28,CLUB_WOMEN
13,14,New York BENT,-,14,2017-09-28,CLUB_WOMEN
14,15,Portland Schwa,-,15,2017-09-28,CLUB_WOMEN
15,16,Oakland LOL,-,16,2017-09-28,CLUB_WOMEN
16,17,Chicago Nemesis,-,17,2017-09-28,CLUB_WOMEN
17,18,Minneapolis Pop,-,18,2017-09-28,CLUB_WOMEN
18,19,Toronto 6ixers,-,19,2017-09-28,CLUB_WOMEN
19,20,San Diego Wildfire,-,20,2017-09-28,CLUB_WOMEN
20,21,Philadelphia Green,-,21,2017-09-28,CLUB_WOMEN
21,22,Quebec Iris,-,22,2017-09-28,CLUB_WOMEN
22,23,Ottawa Stella,-,23,2017-09-28,CLUB_WOMEN
23,24,Raleigh Phoenix,-,24,2017-09-28,CLUB_WOMEN
24,25,Kansas City Wicked,-,25,2017-09-28,CLUB_WOMEN
0,1,Boston Brute Squad,-,1,2017-09-28,CLUB_WOMEN
1,2,Seattle Riot,-,2,2017-09-28,CLUB_WOMEN
2,3,Denver Molly Brown,-,3,2017-09-28,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Vancouver Traffic,-,6,2017-09-28,CLUB_WOMEN
6,7,Seattle Underground,-,7,2017-09-28,CLUB_WOMEN
7,8,Atlanta Ozone,-,8,2017-09-28,CLUB_WOMEN
8,9,Madison Heist,-,9,2017-09-28,CLUB_WOMEN
9,10,San Francisco Nightlock,-,10,2017-09-28,CLUB_WOMEN
10,11,Texas Showdown,+1,12,2017-09-28,CLUB_WOMEN
11,12,Boston Siege,+1,13,2017-09-28,CLUB_WOMEN
12,13,Columbus Rival,+1,14,2017-09-28,CLUB_WOMEN
13,14,New York BENT,+1,15,2017-09-28,CLUB_WOMEN
14,15,Portland Schwa,+1,16,2017-09-28,CLUB_WOMEN
15,16,Oakland LOL,+1,17,2017-09-28,CLUB_WOMEN
16,17,Chicago Nemesis,+5,22,2017-09-28,CLUB_WOMEN
17,18,Minneapolis Pop,-,18,2017-09-28,CLUB_WOMEN
18,19,Toronto 6ixers,-8,11,2017-09-28,CLUB_WOMEN
19,20,San Diego Wildfire,-,20,2017-09-28,CLUB_WOMEN
20,21,Philadelphia Green,+2,23,2017-09-28,CLUB_WOMEN
21,22,Quebec Iris,+3,25,2017-09-28,CLUB_WOMEN
22,23,Ottawa Stella,+1,24,2017-09-28,CLUB_WOMEN
23,24,Raleigh Phoenix,-5,19,2017-09-28,CLUB_WOMEN
24,25,Kansas City Wicked,,-,2017-09-28,CLUB_WOMEN
0,1,Boston Brute Squad,-,1,2017-09-28,CLUB_WOMEN
1,2,Seattle Riot,-,2,2017-09-28,CLUB_WOMEN
2,3,Denver Molly Brown,-,3,2017-09-28,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Vancouver Traffic,-,6,2017-09-28,CLUB_WOMEN
6,7,Seattle Underground,-,7,2017-09-28,CLUB_WOMEN
7,8,Atlanta Ozone,-,8,2017-09-28,CLUB_WOMEN
8,9,Madison Heist,-,9,2017-09-28,CLUB_WOMEN
9,10,San Francisco Nightlock,-,10,2017-09-28,CLUB_WOMEN
10,11,Toronto 6ixers,-,11,2017-09-28,CLUB_WOMEN
11,12,Texas Showdown,-,12,2017-09-28,CLUB_WOMEN
12,13,Boston Siege,-,13,2017-09-28,CLUB_WOMEN
13,14,Columbus Rival,-,14,2017-09-28,CLUB_WOMEN
14,15,New York BENT,-,15,2017-09-28,CLUB_WOMEN
15,16,Portland Schwa,-,16,2017-09-28,CLUB_WOMEN
16,17,Oakland LOL,-,17,2017-09-28,CLUB_WOMEN
17,18,Minneapolis Pop,-,18,2017-09-28,CLUB_WOMEN
18,19,Raleigh Phoenix,-,19,2017-09-28,CLUB_WOMEN
19,20,San Diego Wildfire,-,20,2017-09-28,CLUB_WOMEN
20,21,Pittsburgh Hot Metal,-,21,2017-09-28,CLUB_WOMEN
21,22,Chicago Nemesis,-,22,2017-09-28,CLUB_WOMEN
22,23,Philadelphia Green,-,23,2017-09-28,CLUB_WOMEN
23,24,Ottawa Stella,-,24,2017-09-28,CLUB_WOMEN
24,25,Quebec Iris,-,25,2017-09-28,CLUB_WOMEN
0,1,Boston Brute Squad,-,1,2017-09-28,CLUB_WOMEN
1,2,Seattle Riot,-,2,2017-09-28,CLUB_WOMEN
2,3,Denver Molly Brown,-,3,2017-09-28,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Vancouver Traffic,-,6,2017-09-28,CLUB_WOMEN
6,7,Seattle Underground,-,7,2017-09-28,CLUB_WOMEN
7,8,Atlanta Ozone,-,8,2017-09-28,CLUB_WOMEN
8,9,Madison Heist,-,9,2017-09-28,CLUB_WOMEN
9,10,San Francisco Nightlock,-,10,2017-09-28,CLUB_WOMEN
10,11,Toronto 6ixers,-,11,2017-09-28,CLUB_WOMEN
11,12,Texas Showdown,-,12,2017-09-28,CLUB_WOMEN
12,13,Boston Siege,-,13,2017-09-28,CLUB_WOMEN
13,14,Columbus Rival,-,14,2017-09-28,CLUB_WOMEN
14,15,New York BENT,-,15,2017-09-28,CLUB_WOMEN
15,16,Portland Schwa,-,16,2017-09-28,CLUB_WOMEN
16,17,Oakland LOL,-,17,2017-09-28,CLUB_WOMEN
17,18,Minneapolis Pop,-,18,2017-09-28,CLUB_WOMEN
18,19,Raleigh Phoenix,-,19,2017-09-28,CLUB_WOMEN
19,20,San Diego Wildfire,-,20,2017-09-28,CLUB_WOMEN
20,21,Pittsburgh Hot Metal,-,21,2017-09-28,CLUB_WOMEN
21,22,Chicago Nemesis,-,22,2017-09-28,CLUB_WOMEN
22,23,Philadelphia Green,-,23,2017-09-28,CLUB_WOMEN
23,24,Ottawa Stella,-,24,2017-09-28,CLUB_WOMEN
24,25,Quebec Iris,-,25,2017-09-28,CLUB_WOMEN
0,1,Boston Brute Squad,+2,3,2017-09-28,CLUB_WOMEN
1,2,Seattle Riot,-1,1,2017-09-28,CLUB_WOMEN
2,3,Denver Molly Brown,+1,4,2017-09-28,CLUB_WOMEN
3,4,San Francisco Fury,-2,2,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Vancouver Traffic,+1,7,2017-09-28,CLUB_WOMEN
6,7,Seattle Underground,+4,11,2017-09-28,CLUB_WOMEN
7,8,Atlanta Ozone,-2,6,2017-09-28,CLUB_WOMEN
8,9,Madison Heist,-1,8,2017-09-28,CLUB_WOMEN
9,10,San Francisco Nightlock,+2,12,2017-09-28,CLUB_WOMEN
10,11,Toronto 6ixers,+9,20,2017-09-28,CLUB_WOMEN
11,12,Texas Showdown,-3,9,2017-09-28,CLUB_WOMEN
12,13,Boston Siege,+4,17,2017-09-28,CLUB_WOMEN
13,14,Columbus Rival,-,14,2017-09-28,CLUB_WOMEN
14,15,New York BENT,+7,22,2017-09-28,CLUB_WOMEN
15,16,Portland Schwa,-6,10,2017-09-28,CLUB_WOMEN
16,17,Oakland LOL,+7,24,2017-09-28,CLUB_WOMEN
17,18,Minneapolis Pop,-3,15,2017-09-28,CLUB_WOMEN
18,19,Raleigh Phoenix,-3,16,2017-09-28,CLUB_WOMEN
19,20,San Diego Wildfire,-7,13,2017-09-28,CLUB_WOMEN
20,21,Pittsburgh Hot Metal,+2,23,2017-09-28,CLUB_WOMEN
21,22,Chicago Nemesis,-4,18,2017-09-28,CLUB_WOMEN
22,23,Philadelphia Green,-2,21,2017-09-28,CLUB_WOMEN
23,24,Ottawa Stella,,-,2017-09-28,CLUB_WOMEN
24,25,Quebec Iris,-6,19,2017-09-28,CLUB_WOMEN
0,1,Seattle Riot,-,1,2017-09-28,CLUB_WOMEN
1,2,San Francisco Fury,-,2,2017-09-28,CLUB_WOMEN
2,3,Boston Brute Squad,-,3,2017-09-28,CLUB_WOMEN
3,4,Denver Molly Brown,-,4,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2017-09-28,CLUB_WOMEN
5,6,Atlanta Ozone,-,6,2017-09-28,CLUB_WOMEN
6,7,Vancouver Traffic,-,7,2017-09-28,CLUB_WOMEN
7,8,Madison Heist,-,8,2017-09-28,CLUB_WOMEN
8,9,Texas Showdown,-,9,2017-09-28,CLUB_WOMEN
9,10,Portland Schwa,-,10,2017-09-28,CLUB_WOMEN
10,11,Seattle Underground,-,11,2017-09-28,CLUB_WOMEN
11,12,San Francisco Nightlock,-,12,2017-09-28,CLUB_WOMEN
12,13,San Diego Wildfire,-,13,2017-09-28,CLUB_WOMEN
13,14,Columbus Rival,-,14,2017-09-28,CLUB_WOMEN
14,15,Minneapolis Pop,-,15,2017-09-28,CLUB_WOMEN
15,16,Raleigh Phoenix,-,16,2017-09-28,CLUB_WOMEN
16,17,Boston Siege,-,17,2017-09-28,CLUB_WOMEN
17,18,Chicago Nemesis,-,18,2017-09-28,CLUB_WOMEN
18,19,Quebec Iris,-,19,2017-09-28,CLUB_WOMEN
19,20,Toronto 6ixers,-,20,2017-09-28,CLUB_WOMEN
20,21,Philadelphia Green,-,21,2017-09-28,CLUB_WOMEN
21,22,New York BENT,-,22,2017-09-28,CLUB_WOMEN
22,23,Pittsburgh Hot Metal,-,23,2017-09-28,CLUB_WOMEN
23,24,Oakland LOL,-,24,2017-09-28,CLUB_WOMEN
24,25,Winnipeg Fusion,-,25,2017-09-28,CLUB_WOMEN
0,1,Seattle Riot,,,2017-09-28,CLUB_WOMEN
1,2,San Francisco Fury,,,2017-09-28,CLUB_WOMEN
2,3,Boston Brute Squad,,,2017-09-28,CLUB_WOMEN
3,4,Denver Molly Brown,,,2017-09-28,CLUB_WOMEN
4,5,Washington DC Scandal,,,2017-09-28,CLUB_WOMEN
5,6,Atlanta Ozone,,,2017-09-28,CLUB_WOMEN
6,7,Vancouver Traffic,,,2017-09-28,CLUB_WOMEN
7,8,Madison Heist,,,2017-09-28,CLUB_WOMEN
8,9,Texas Showdown,,,2017-09-28,CLUB_WOMEN
9,10,Portland Schwa,,,2017-09-28,CLUB_WOMEN
10,11,Seattle Underground,,,2017-09-28,CLUB_WOMEN
11,12,San Francisco Nightlock,,,2017-09-28,CLUB_WOMEN
12,13,San Diego Wildfire,,,2017-09-28,CLUB_WOMEN
13,14,Columbus Rival,,,2017-09-28,CLUB_WOMEN
14,15,Minneapolis Pop,,,2017-09-28,CLUB_WOMEN
15,16,Raleigh Phoenix,,,2017-09-28,CLUB_WOMEN
16,17,Boston Siege,,,2017-09-28,CLUB_WOMEN
17,18,Chicago Nemesis,,,2017-09-28,CLUB_WOMEN
18,19,Quebec Iris,,,2017-09-28,CLUB_WOMEN
19,20,Toronto 6ixers,,,2017-09-28,CLUB_WOMEN
20,21,Philadelphia Green,,,2017-09-28,CLUB_WOMEN
21,22,New York BENT,,,2017-09-28,CLUB_WOMEN
22,23,Pittsburgh Hot Metal,,,2017-09-28,CLUB_WOMEN
23,24,Oakland LOL,,,2017-09-28,CLUB_WOMEN
24,25,Winnipeg Fusion,,,2017-09-28,CLUB_WOMEN
0,1,Seattle Riot,-,1,2016-08-25,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2016-08-25,CLUB_WOMEN
2,3,San Francisco Fury,+1,4,2016-08-25,CLUB_WOMEN
3,4,Washington DC Scandal,+1,5,2016-08-25,CLUB_WOMEN
4,5,Denver Molly Brown,-2,3,2016-08-25,CLUB_WOMEN
5,6,Vancouver Traffic,-,6,2016-08-25,CLUB_WOMEN
6,7,Toronto 6ixers,-,7,2016-08-25,CLUB_WOMEN
7,8,San Diego Wildfire,-,8,2016-08-25,CLUB_WOMEN
8,9,San Francisco Nightlock,+3,12,2016-08-25,CLUB_WOMEN
9,10,Raleigh Phoenix,-1,9,2016-08-25,CLUB_WOMEN
10,11,Seattle Underground,-1,10,2016-08-25,CLUB_WOMEN
11,12,Madison Heist,-1,11,2016-08-25,CLUB_WOMEN
12,13,Texas Showdown,-,13,2016-08-25,CLUB_WOMEN
13,14,Atlanta Ozone,-,14,2016-08-25,CLUB_WOMEN
14,15,Philadelphia Green,-,15,2016-08-25,CLUB_WOMEN
15,16,Columbus Rival,-,16,2016-08-25,CLUB_WOMEN
16,17,Quebec Iris,-,17,2016-08-25,CLUB_WOMEN
17,18,New York BENT,-,18,2016-08-25,CLUB_WOMEN
18,19,Chicago Nemesis,-,19,2016-08-25,CLUB_WOMEN
19,20,Portland Schwa,-,20,2016-08-25,CLUB_WOMEN
20,21,Boston Siege,-,21,2016-08-25,CLUB_WOMEN
21,22,Minneapolis Pop,-,22,2016-08-25,CLUB_WOMEN
22,23,Pittsburgh Hot Metal,-,23,2016-08-25,CLUB_WOMEN
23,24,Ottawa Stella,-,24,2016-08-25,CLUB_WOMEN
24,25,Los Angeles Viva,-,25,2016-08-25,CLUB_WOMEN
0,1,Seattle Riot,-,1,2016-08-25,CLUB_WOMEN
1,2,Boston Brute Squad,-,2,2016-08-25,CLUB_WOMEN
2,3,Denver Molly Brown,-,3,2016-08-25,CLUB_WOMEN
3,4,San Francisco Fury,-,4,2016-08-25,CLUB_WOMEN
4,5,Washington DC Scandal,-,5,2016-08-25,CLUB_WOMEN
5,6,Vancouver Traffic,-,6,2016-08-25,CLUB_WOMEN
6,7,Toronto 6ixers,-,7,2016-08-25,CLUB_WOMEN
7,8,San Diego Wildfire,-,8,2016-08-25,CLUB_WOMEN
8,9,Raleigh Phoenix,-,9,2016-08-25,CLUB_WOMEN
9,10,Seattle Underground,-,10,2016-08-25,CLUB_WOMEN
10,11,Madison Heist,-,11,2016-08-25,CLUB_WOMEN
11,12,San Francisco Nightlock,-,12,2016-08-25,CLUB_WOMEN
12,13,Texas Showdown,-,13,2016-08-25,CLUB_WOMEN
13,14,Atlanta Ozone,-,14,2016-08-25,CLUB_WOMEN
14,15,Philadelphia Green,+2,17,2016-08-25,CLUB_WOMEN
15,16,Columbus Rival,+3,19,2016-08-25,CLUB_WOMEN
16,17,Quebec Iris,+4,21,2016-08-25,CLUB_WOMEN
17,18,New York BENT,-2,16,2016-08-25,CLUB_WOMEN
18,19,Chicago Nemesis,-4,15,2016-08-25,CLUB_WOMEN
19,20,Portland Schwa,-2,18,2016-08-25,CLUB_WOMEN
20,21,Boston Siege,-1,20,2016-08-25,CLUB_WOMEN
21,22,Minneapolis Pop,+2,24,2016-08-25,CLUB_WOMEN
22,23,Pittsburgh Hot Metal,-,23,2016-08-25,CLUB_WOMEN
23,24,Ottawa Stella,-2,22,2016-08-25,CLUB_WOMEN
24,25,Los Angeles Viva,-,25,2016-08-25,CLUB_WOMEN
0,1,Seattle Riot,+1,2,2016-08-25,CLUB_WOMEN
1,2,Boston Brute Squad,-1,1,2016-08-25,CLUB_WOMEN
2,3,Denver Molly Brown,-,3,2016-08-25,CLUB_WOMEN
3,4,San Francisco Fury,+1,5,2016-08-25,CLUB_WOMEN
4,5,Washington DC Scandal,-1,4,2016-08-25,CLUB_WOMEN
5,6,Vancouver Traffic,-,6,2016-08-25,CLUB_WOMEN
6,7,Toronto 6ixers,-,7,2016-08-25,CLUB_WOMEN
7,8,San Diego Wildfire,+1,9,2016-08-25,CLUB_WOMEN
8,9,Raleigh Phoenix,+2,11,2016-08-25,CLUB_WOMEN
9,10,Seattle Underground,+2,12,2016-08-25,CLUB_WOMEN
10,11,Madison Heist,+2,13,2016-08-25,CLUB_WOMEN
11,12,San Francisco Nightlock,-2,10,2016-08-25,CLUB_WOMEN
12,13,Texas Showdown,+4,17,2016-08-25,CLUB_WOMEN
13,14,Atlanta Ozone,-,14,2016-08-25,CLUB_WOMEN
14,15,Chicago Nemesis,+4,19,2016-08-25,CLUB_WOMEN
15,16,New York BENT,-1,15,2016-08-25,CLUB_WOMEN
16,17,Philadelphia Green,-1,16,2016-08-25,CLUB_WOMEN
17,18,Portland Schwa,-10,8,2016-08-25,CLUB_WOMEN
18,19,Columbus Rival,-1,18,2016-08-25,CLUB_WOMEN
19,20,Boston Siege,-,20,2016-08-25,CLUB_WOMEN
20,21,Quebec Iris,-,21,2016-08-25,CLUB_WOMEN
21,22,Ottawa Stella,-,22,2016-08-25,CLUB_WOMEN
22,23,Pittsburgh Hot Metal,-,23,2016-08-25,CLUB_WOMEN
23,24,Minneapolis Pop,-,24,2016-08-25,CLUB_WOMEN
24,25,Los Angeles Viva,-,25,2016-08-25,CLUB_WOMEN
0,1,Boston Brute Squad,-,1,2016-08-25,CLUB_WOMEN
1,2,Seattle Riot,-,2,2016-08-25,CLUB_WOMEN
2,3,Denver Molly Brown,-,3,2016-08-25,CLUB_WOMEN
3,4,Washington DC Scandal,-,4,2016-08-25,CLUB_WOMEN
4,5,San Francisco Fury,-,5,2016-08-25,CLUB_WOMEN
5,6,Vancouver Traffic,-,6,2016-08-25,CLUB_WOMEN
6,7,Toronto 6ixers,-,7,2016-08-25,CLUB_WOMEN
7,8,Portland Schwa,-,8,2016-08-25,CLUB_WOMEN
8,9,San Diego Wildfire,+1,10,2016-08-25,CLUB_WOMEN
9,10,San Francisco Nightlock,+1,11,2016-08-25,CLUB_WOMEN
10,11,Raleigh Phoenix,+1,12,2016-08-25,CLUB_WOMEN
11,12,Seattle Underground,-3,9,2016-08-25,CLUB_WOMEN
12,13,Madison Heist,-,13,2016-08-25,CLUB_WOMEN
13,14,Atlanta Ozone,-,14,2016-08-25,CLUB_WOMEN
14,15,New York BENT,+1,16,2016-08-25,CLUB_WOMEN
15,16,Philadelphia Green,-1,15,2016-08-25,CLUB_WOMEN
16,17,Texas Showdown,-,17,2016-08-25,CLUB_WOMEN
17,18,Columbus Rival,+2,20,2016-08-25,CLUB_WOMEN
18,19,Chicago Nemesis,-1,18,2016-08-25,CLUB_WOMEN
19,20,Boston Siege,-1,19,2016-08-25,CLUB_WOMEN
20,21,Quebec Iris,-,21,2016-08-25,CLUB_WOMEN
21,22,Ottawa Stella,,-,2016-08-25,CLUB_WOMEN
22,23,Pittsburgh Hot Metal,-,23,2016-08-25,CLUB_WOMEN
23,24,Minneapolis Pop,-,24,2016-08-25,CLUB_WOMEN
24,25,Los Angeles Viva,-3,22,2016-08-25,CLUB_WOMEN
0,1,Boston Brute Squad,-,1,2016-08-25,CLUB_WOMEN
1,2,Seattle Riot,-,2,2016-08-25,CLUB_WOMEN
2,3,Denver Molly Brown,-,3,2016-08-25,CLUB_WOMEN
3,4,Washington DC Scandal,-,4,2016-08-25,CLUB_WOMEN
4,5,San Francisco Fury,-,5,2016-08-25,CLUB_WOMEN
5,6,Vancouver Traffic,-,6,2016-08-25,CLUB_WOMEN
6,7,Toronto 6ixers,+5,12,2016-08-25,CLUB_WOMEN
7,8,Portland Schwa,+9,17,2016-08-25,CLUB_WOMEN
8,9,Seattle Underground,+4,13,2016-08-25,CLUB_WOMEN
9,10,San Diego Wildfire,+1,11,2016-08-25,CLUB_WOMEN
10,11,San Francisco Nightlock,-1,10,2016-08-25,CLUB_WOMEN
11,12,Raleigh Phoenix,-5,7,2016-08-25,CLUB_WOMEN
12,13,Madison Heist,-5,8,2016-08-25,CLUB_WOMEN
13,14,Atlanta Ozone,-5,9,2016-08-25,CLUB_WOMEN
14,15,Philadelphia Green,-,15,2016-08-25,CLUB_WOMEN
15,16,New York BENT,-2,14,2016-08-25,CLUB_WOMEN
16,17,Texas Showdown,-1,16,2016-08-25,CLUB_WOMEN
17,18,Chicago Nemesis,-,18,2016-08-25,CLUB_WOMEN
18,19,Boston Siege,-,19,2016-08-25,CLUB_WOMEN
19,20,Columbus Rival,-,20,2016-08-25,CLUB_WOMEN
20,21,Quebec Iris,-,21,2016-08-25,CLUB_WOMEN
21,22,Los Angeles Viva,-,22,2016-08-25,CLUB_WOMEN
22,23,Pittsburgh Hot Metal,,-,2016-08-25,CLUB_WOMEN
23,24,Minneapolis Pop,-1,23,2016-08-25,CLUB_WOMEN
24,25,Birmingham Steel,-1,24,2016-08-25,CLUB_WOMEN
0,1,Boston Brute Squad,-,1,2016-08-25,CLUB_WOMEN
1,2,Seattle Riot,-,2,2016-08-25,CLUB_WOMEN
2,3,Denver Molly Brown,+1,4,2016-08-25,CLUB_WOMEN
3,4,Washington DC Scandal,+3,7,2016-08-25,CLUB_WOMEN
4,5,San Francisco Fury,-2,3,2016-08-25,CLUB_WOMEN
5,6,Vancouver Traffic,-1,5,2016-08-25,CLUB_WOMEN
6,7,Raleigh Phoenix,+1,8,2016-08-25,CLUB_WOMEN
7,8,Madison Heist,+1,9,2016-08-25,CLUB_WOMEN
8,9,Atlanta Ozone,+1,10,2016-08-25,CLUB_WOMEN
9,10,San Francisco Nightlock,-4,6,2016-08-25,CLUB_WOMEN
10,11,San Diego Wildfire,+1,12,2016-08-25,CLUB_WOMEN
11,12,Toronto 6ixers,+1,13,2016-08-25,CLUB_WOMEN
12,13,Seattle Underground,+1,14,2016-08-25,CLUB_WOMEN
13,14,New York BENT,+3,17,2016-08-25,CLUB_WOMEN
14,15,Philadelphia Green,+3,18,2016-08-25,CLUB_WOMEN
15,16,Texas Showdown,-5,11,2016-08-25,CLUB_WOMEN
16,17,Portland Schwa,-1,16,2016-08-25,CLUB_WOMEN
17,18,Chicago Nemesis,+1,19,2016-08-25,CLUB_WOMEN
18,19,Boston Siege,+1,20,2016-08-25,CLUB_WOMEN
19,20,Columbus Rival,+1,21,2016-08-25,CLUB_WOMEN
20,21,Quebec Iris,-6,15,2016-08-25,CLUB_WOMEN
21,22,Los Angeles Viva,+1,23,2016-08-25,CLUB_WOMEN
22,23,Minneapolis Pop,+1,24,2016-08-25,CLUB_WOMEN
23,24,Birmingham Steel,+1,25,2016-08-25,CLUB_WOMEN
24,25,Vancouver Sneaky House Hippos,-3,22,2016-08-25,CLUB_WOMEN
0,1,Boston Brute Squad,-,1,2016-08-25,CLUB_WOMEN
1,2,Seattle Riot,-,2,2016-08-25,CLUB_WOMEN
2,3,San Francisco Fury,-,3,2016-08-25,CLUB_WOMEN
3,4,Denver Molly Brown,-,4,2016-08-25,CLUB_WOMEN
4,5,Vancouver Traffic,-,5,2016-08-25,CLUB_WOMEN
5,6,San Francisco Nightlock,-,6,2016-08-25,CLUB_WOMEN
6,7,Washington DC Scandal,-,7,2016-08-25,CLUB_WOMEN
7,8,Raleigh Phoenix,-,8,2016-08-25,CLUB_WOMEN
8,9,Madison Heist,-,9,2016-08-25,CLUB_WOMEN
9,10,Atlanta Ozone,-,10,2016-08-25,CLUB_WOMEN
10,11,Texas Showdown,-,11,2016-08-25,CLUB_WOMEN
11,12,San Diego Wildfire,-,12,2016-08-25,CLUB_WOMEN
12,13,Toronto 6ixers,-,13,2016-08-25,CLUB_WOMEN
13,14,Seattle Underground,-,14,2016-08-25,CLUB_WOMEN
14,15,Quebec Iris,-,15,2016-08-25,CLUB_WOMEN
15,16,Portland Schwa,-,16,2016-08-25,CLUB_WOMEN
16,17,New York BENT,-,17,2016-08-25,CLUB_WOMEN
17,18,Philadelphia Green,-,18,2016-08-25,CLUB_WOMEN
18,19,Chicago Nemesis,-,19,2016-08-25,CLUB_WOMEN
19,20,Boston Siege,-,20,2016-08-25,CLUB_WOMEN
20,21,Columbus Rival,-,21,2016-08-25,CLUB_WOMEN
21,22,Vancouver Sneaky House Hippos,-,22,2016-08-25,CLUB_WOMEN
22,23,Los Angeles Viva,-,23,2016-08-25,CLUB_WOMEN
23,24,Minneapolis Pop,-,24,2016-08-25,CLUB_WOMEN
24,25,Birmingham Steel,-,25,2016-08-25,CLUB_WOMEN
0,1,Boston Brute Squad,,,2016-08-25,CLUB_WOMEN
1,2,Seattle Riot,,,2016-08-25,CLUB_WOMEN
2,3,San Francisco Fury,,,2016-08-25,CLUB_WOMEN
3,4,Denver Molly Brown,,,2016-08-25,CLUB_WOMEN
4,5,Vancouver Traffic,,,2016-08-25,CLUB_WOMEN
5,6,San Francisco Nightlock,,,2016-08-25,CLUB_WOMEN
6,7,Washington DC Scandal,,,2016-08-25,CLUB_WOMEN
7,8,Raleigh Phoenix,,,2016-08-25,CLUB_WOMEN
8,9,Madison Heist,,,2016-08-25,CLUB_WOMEN
9,10,Atlanta Ozone,,,2016-08-25,CLUB_WOMEN
10,11,Texas Showdown,,,2016-08-25,CLUB_WOMEN
11,12,San Diego Wildfire,,,2016-08-25,CLUB_WOMEN
12,13,Toronto 6ixers,,,2016-08-25,CLUB_WOMEN
13,14,Seattle Underground,,,2016-08-25,CLUB_WOMEN
14,15,Quebec Iris,,,2016-08-25,CLUB_WOMEN
15,16,Portland Schwa,,,2016-08-25,CLUB_WOMEN
16,17,New York BENT,,,2016-08-25,CLUB_WOMEN
17,18,Philadelphia Green,,,2016-08-25,CLUB_WOMEN
18,19,Chicago Nemesis,,,2016-08-25,CLUB_WOMEN
19,20,Boston Siege,,,2016-08-25,CLUB_WOMEN
20,21,Columbus Rival,,,2016-08-25,CLUB_WOMEN
21,22,Vancouver Sneaky House Hippos,,,2016-08-25,CLUB_WOMEN
22,23,Los Angeles Viva,,,2016-08-25,CLUB_WOMEN
23,24,Minneapolis Pop,,,2016-08-25,CLUB_WOMEN
24,25,Birmingham Steel,,,2016-08-25,CLUB_WOMEN
0,1,Boston Brute Squad,+3,4,2015-09-14,CLUB_WOMEN
1,2,San Francisco Fury,-1,1,2015-09-14,CLUB_WOMEN
2,3,Seattle Riot,-1,2,2015-09-14,CLUB_WOMEN
3,4,Denver Molly Brown,-1,3,2015-09-14,CLUB_WOMEN
4,5,Vancouver Traffic,+1,6,2015-09-14,CLUB_WOMEN
5,6,Washington DC Scandal,-1,5,2015-09-14,CLUB_WOMEN
6,7,Atlanta Ozone,-,7,2015-09-14,CLUB_WOMEN
7,8,Quebec Iris,+4,12,2015-09-14,CLUB_WOMEN
8,9,Raleigh Phoenix,-,9,2015-09-14,CLUB_WOMEN
9,10,San Francisco Nightlock,-,10,2015-09-14,CLUB_WOMEN
10,11,Madison Heist,-,11,2015-09-14,CLUB_WOMEN
11,12,Portland Schwa,+1,13,2015-09-14,CLUB_WOMEN
12,13,Texas Showdown,+2,15,2015-09-14,CLUB_WOMEN
13,14,New York BENT,+5,19,2015-09-14,CLUB_WOMEN
14,15,Toronto Capitals,-7,8,2015-09-14,CLUB_WOMEN
15,16,Philadelphia Green,-,16,2015-09-14,CLUB_WOMEN
16,17,Seattle Underground,-3,14,2015-09-14,CLUB_WOMEN
17,18,San Diego Wildfire,+2,20,2015-09-14,CLUB_WOMEN
18,19,Chicago Nemesis,+4,23,2015-09-14,CLUB_WOMEN
19,20,Minneapolis Pop,+1,21,2015-09-14,CLUB_WOMEN
20,21,Pittsburgh Hot Metal,-4,17,2015-09-14,CLUB_WOMEN
21,22,Los Angeles Viva,-4,18,2015-09-14,CLUB_WOMEN
22,23,Florida Tabby Rosa,,-,2015-09-14,CLUB_WOMEN
23,24,Atlanta Outbreak,+1,25,2015-09-14,CLUB_WOMEN
24,25,Boston Siege,-3,22,2015-09-14,CLUB_WOMEN
0,1,San Francisco Fury,-,1,2015-09-14,CLUB_WOMEN
1,2,Seattle Riot,-,2,2015-09-14,CLUB_WOMEN
2,3,Denver Molly Brown,+1,4,2015-09-14,CLUB_WOMEN
3,4,Boston Brute Squad,-1,3,2015-09-14,CLUB_WOMEN
